YYYY,MM,DD,h,1_Record_Chugoku_to_Kyushu,2_Record_Chugoku_to_Shikoku,3_Record_Kansai_to_Chugoku,4_Record_Kansai_to_Shikoku,5_Record_Hokuriku_to_Kansai,6_Record_Chubu_to_Hokuriku,7_Record_Chubu_to_Kansai,8_Record_Tokyo_to_Chubu,9_Record_Tohoku_to_Tokyo,10_Record_Hokkaido_to_Tohoku,1_Plan_Chugoku_to_Kyushu,2_Plan_Chugoku_to_Shikoku,3_Plan_Kansai_to_Chugoku,4_Plan_Kansai_to_Shikoku,5_Plan_Hokuriku_to_Kansai,6_Plan_Chubu_to_Hokuriku,7_Plan_Chubu_to_Kansai,8_Plan_Tokyo_to_Chubu,9_Plan_Tohoku_to_Tokyo,10_Plan_Hokkaido_to_Tohoku
2024,4,3,33,-799.33333,-1198.5,-630.66667,-698.1667,-322.66667,1,-1062.6667,633.5,2710,112.8333,-906.2,-1091,-413.09,-700,-380.8,0,-1131.5,679.5,3187,-82.8
2024,4,3,34,-758,-1179.5,-412,-695.3333,-346,1,-1003.6667,616.5,2473.3333,-4.166667,-871.2,-1048.5,-461.826,-700,-349.9,0,-1410.7,205,2725.9,-276
2024,4,3,35,-853.33333,-1179.5,-458.66667,-697.3333,-286.66667,1,-1412.6667,2.833333,2301.6667,-121.8333,-851.4,-1044.5,-542.78,-700,-296.4,0,-1805.6,-195.7,2417.2,-288.9
2024,4,3,36,-852.66667,-1146.5,-514.66667,-694.5,-162,1,-1815.3333,-36,2168.3333,-262.8333,-705.4,-1062.1,-414.109,-700,-192,0,-2087.5,-460.8,2038.3,-366.8
2024,4,3,37,-790.66667,-1086.6667,-538.66667,-696,12,1,-1452.6667,412.66667,2615,-205.5,-696.5,-951.2,-479.419,-700,-8.7,0,-2077.7,-343.6,1952.8,-373.6
2024,4,3,38,-773.33333,-1037.1667,-666.66667,-692.8333,92.666667,1,-1887.3333,290,2571.6667,-145.6667,-714.4,-937.1,-491.516,-700,30.4,0,-2293.6,-365.8,1956.9,-337.9
2024,4,3,39,-666.66667,-981.16667,-670.66667,-693.1667,127.33333,1,-1772.6667,135,2380,-150.5,-627,-960.1,-508.896,-700,116.4,0,-2143,-472.2,1966.4,-375.3
2024,4,3,40,-735.33333,-1019,-778.66667,-692.8333,-18.666667,1,-1823.3333,-118.16667,2260,-145,-725.4,-949.8,-734.527,-700,-20.4,0,-2386.1,-703.8,1907.1,-378.4
2024,4,3,41,-765.33333,-879,-877.33333,-693.5,6,1,-1954,-244.33333,2368.3333,-156.6667,-710.3,-880.9,-783.897,-700,-11.4,0,-2469.7,-633.3,2063.5,-247.4
2024,4,3,42,-675.33333,-853.5,-777.33333,-695.1667,-61.333333,-85.666667,-1932.6667,-68.666667,2408.3333,-164.8333,-689.1,-930.5,-731.696,-700,-120.7,-101.4,-2499.9,-552.2,2133.6,-301.7
2024,4,3,43,-666,-844,-728,-692.8333,-8,1,-1698,84.5,2563.3333,-80.83333,-628.2,-1011.3,-664.752,-700,62.9,0,-2438.4,-426.8,2043.9,-340
2024,4,3,44,-759.33333,-877.5,-969.33333,-693,-441.33333,-288,-2028.6667,-176.5,2378.3333,-101.5,-762.2,-873,-838.047,-700,-428.7,-298.2,-2408.3,-391.3,1962.5,-340
2024,4,3,45,-477.33333,-703,-538.66667,-693,-564,-298.16667,-1394,147.16667,2416.6667,-78.66667,-518.8,-671.1,-507.386,-700,-517.3,-300,-2000,-426.6,2179.7,-332.2
2024,4,3,46,-360,-701,-510.66667,-693.5,-556.66667,-295.83333,-1716.6667,-165.16667,2225,4,-238.9,-674.2,-227.685,-700,-551.9,-300,-2000,-486.1,1722.9,-311
2024,4,3,47,-236,-570.5,-274.66667,-695.1667,-556,-298,-1658,-134,1873.3333,-80.16667,-222.3,-546.8,-135.691,-700,-506.7,-300,-2000,-536.2,1465.7,-300.7
2024,4,3,48,-248,-447.5,-254.66667,-692.8333,-444,-294.16667,-1594,-276.83333,1501.6667,-56,-180.6,-502.4,-155.663,-700,-423.1,-300,-2000,-803.6,1013.6,-289.9
2024,4,4,1,-520.66667,-155.5,2.666667,-667.1667,-459.33333,-298.5,-1932.6667,-338.16667,1875,-139.1667,-424.7,-108.8,360.536,-672.9,-521.8,-300,-2000,-844.3,1637,-330
2024,4,4,2,-677.33333,-269.5,-350.66667,-693.1667,-453.33333,-295.16667,-1530,338,2390,-89,-693.9,-346.4,-116.665,-700,-559.1,-300,-2000,-276.7,2063.8,-330
2024,4,4,3,-721.33333,-478,-718.66667,-693.3333,-494,-296.16667,-1754,188.66667,1973.3333,-162.8333,-685.9,-576.1,-320.763,-700,-520.4,-299.2,-1999.3,-275.2,1862.6,-330
2024,4,4,4,-742.66667,-625.5,-756,-692.6667,-544.66667,-290.16667,-1634,161.66667,1655,-196,-715.7,-708.7,-361.718,-700,-572.5,-299.3,-1998.6,-466.8,1421.9,-330
2024,4,4,5,-768.66667,-588.5,-701.33333,-693,-424.66667,-227,-1658,182.83333,1711.6667,-272,-752.3,-716.9,-246.283,-700,-404.9,-230.6,-2000,-150.4,1501.9,-340
2024,4,4,6,-768.66667,-830.5,-774.66667,-694.8333,-518.66667,-201.66667,-1764.6667,271.83333,1835,-195,-745.3,-890.2,-68.711,-700,-563.5,-217,-1999.9,-58.8,1451.5,-340
2024,4,4,7,-682.66667,-693.5,-464,-693,-177.33333,1,-1490,692,2330,-219.1667,-657.6,-761.4,49.079,-700,-235.8,0,-1703.8,419.4,1867.7,-340
2024,4,4,8,-672,-654.5,-264,-692.8333,-176.66667,1,-1159.3333,688.83333,2393.3333,-272,-652.1,-687.4,134.036,-700,-251.8,0,-1434,594,1900.7,-340
2024,4,4,9,-667.33333,-746.5,-272,-692.6667,-202.66667,1,-1239.3333,556.33333,2466.6667,-304,-651.5,-777.1,118.574,-700,-261.8,0,-1427.1,611.9,2003.7,-350
2024,4,4,10,-713.33333,-684,-176,-692.6667,-244,1,-1543.3333,233.66667,2456.6667,-256.1667,-652.5,-739.4,166.547,-700,-262,0,-1252.5,604.7,1928.3,-350
2024,4,4,11,-768.66667,-904.5,-482.66667,-694.6667,-179.33333,1,-1583.3333,61.5,2211.6667,-319.6667,-708.2,-988.3,139.803,-700,-222.6,0,-622.2,805.6,2165,-350
2024,4,4,12,-539.33333,-735,136,-693.3333,-196,1,-1148.6667,806.66667,2586.6667,-243.8333,-627.4,-860.6,379.448,-700,-204.7,0,-1495,465.8,2237.9,-350
2024,4,4,13,-824.66667,-744,-140,-692.6667,-174.66667,1,-1735.3333,1027.1667,2651.6667,-185,-893.8,-970,84.644,-700,-180.9,0,-2000,199.7,2313.4,-473.5
2024,4,4,14,-1274,-890.5,-876,-693.1667,-96,1,-1260.5,1442.3333,2795,-56.16667,-1460,-1128,-687.406,-700,-86.6,0,-1639,296.8,2517,-418.3
2024,4,4,15,-883.33333,-1010.8333,-630.66667,-692.5,-33.333333,1,-1094.6667,1434.1667,3093.3333,-161.8333,-1027.5,-1128,-381.617,-700,-4.5,0,-1666.3,28.4,2600.6,-342
2024,4,4,16,-1124,-1130,-1114.6667,-696.1667,-134.66667,1,-1671.3333,687,3513.3333,-143.1667,-705.6,-1128,-158.972,-700,-59.6,0,-1672.1,-343.4,2349.8,-218.3
2024,4,4,17,-1046,-1174.5,-1377.3333,-697.6667,-242,1,-2223.3333,-588.33333,3200,-0.833333,-781.4,-1127.8,-237.114,-700,-140.5,0,-2163.8,-436.6,2106.3,-290.9
2024,4,4,18,-913.33333,-1163,-1404,-697.3333,-512,-188.66667,-2194,-569.16667,3166.6667,29.16667,-967.1,-1128,-460.125,-700,-459.5,-203.8,-2500,-966.3,2059.9,-296.6
2024,4,4,19,-1157.3333,-1206.5,-1959.3333,-698,-272,1,-1636.6667,474.5,3206.6667,21.5,-1228.9,-1195.7,-1230.648,-700,-252.1,0,-2439.7,-860.1,2246.6,-520
2024,4,4,20,-1668,-1119,-2497.6667,-693,-220.66667,1,-2034,800.5,3288.3333,-104.1667,-1651.398,-1081.602,-1640.632,-700,-216.2,0,-2168.9,-897.6,2220.1,-520
2024,4,4,21,-2094,-1152,-3302.6667,-697.1667,-572,-226.83333,-2327.3333,-57,3221.6667,-279.1667,-2069.992,-1200,-2391.5,-700,-630.3,-231.8,-2499.998,-900,3200,-513.1
2024,4,4,22,-2032,-1149,-3186.6667,-697,-433.33333,-234.5,-2279.3333,-71.333333,3243.3333,-465.1667,-2079.978,-1200,-2307.828,-700,-622.2,-193.7,-2479.798,-900,3200,-496
2024,4,4,23,-2034.6667,-1216,-3258.6667,-695.5,-420,-295.16667,-2428.6667,-338.66667,3006.6667,-509.8333,-2079.974,-1200,-2252.482,-700,-717.596,-299.998,-2500,-900,3200,-520
2024,4,4,24,-1898.6667,-1231.5,-3214.6667,-698.1667,-544,-294.5,-2332.6667,164.83333,3110,-418.5,-1865.914,-1200,-2077.74,-700,-741.598,-300,-2499.998,-900,3200,-520
2024,4,4,25,-1636,-1190,-3218.6667,-697.8333,-400,-298.33333,-2508.6667,-396.16667,3190,-184.8333,-1562.5,-1200,-2030.292,-700,-606.598,-300,-2445,-900,3200,-147.1
2024,4,4,26,-1686.6667,-1182.5,-3217.3333,-697.8333,-426.66667,-298.33333,-2492.6667,-372.16667,3161.6667,-180,-1703.012,-1200,-2087.142,-700,-534.4,-300,-2500,-900,3200,-146.3
2024,4,4,27,-1672.6667,-1160,-2885.3333,-697,-354.66667,-290.5,-2066,-239.66667,3015,-184.5,-1703.538,-1200,-1877.25,-700,-673.2,-300,-2241.4,-900,3200,-247.4
2024,4,4,28,-1830.6667,-1147,-2996,-693.1667,-374.66667,-286.5,-2367.3333,-419.83333,3096.6667,-57.66667,-1915.03,-1200,-2160.814,-700,-708.698,-300,-2500,-900,3200,-391.6
2024,4,4,29,-1651.3333,-1027.1667,-2670.6667,-692.8333,-527.33333,-291.83333,-2348.6667,-469.16667,3000,-199.8333,-1747.112,-1200,-1867.874,-700,-772.4,-300,-2500,-871.8,3200,-422.2
2024,4,4,30,-1603.3333,-957.33333,-2500,-692.6667,-574.66667,-298.5,-2439.3333,-538.16667,2978.3333,-254.8333,-1720.386,-1200,-1820.423,-700,-755.298,-300,-2500,-838.6,3200,-323.9
2024,4,4,31,-1478,-993,-2152.6667,-693,-449.33333,-249.66667,-2439.3333,-177.83333,3181.6667,-206.6667,-1486.9,-1167.8,-1430.506,-700,-504.8,-218.7,-2500,-181.3,3082,-78.4
2024,4,4,32,-1020.6667,-877,-1718,-693.3333,-240,1,-1906,1068.3333,3108.3333,-177.1667,-937.3,-1036.8,-1103.02,-700,-310.9,0,-2191.9,244.8,2760.1,-245.3
2024,4,4,33,-1214,-913.33333,-1490.6667,-693.3333,-418.66667,-194.66667,-2388.6667,155,2520,-181,-1349.1,-953.5,-1372.149,-700,-361.1,-108,-2497.7,175.7,3123.7,-95.3
2024,4,4,34,-1330.6667,-844.5,-1645.3333,-695,-258,1,-1636.6667,928.83333,2496.6667,-224.5,-1490.3,-1156.6,-1702.45,-700,-287.5,0,-2497.9,181.1,3200,-210.4
2024,4,4,35,-1236.6667,-994.5,-1678.6667,-693,-250.66667,1,-1276.6667,1375,2788.3333,-156.5,-1176.5,-1200,-1686.584,-700,-201.8,0,-2337,253.2,3200,-277.1
2024,4,4,36,-1032,-800.33333,-1149.3333,-693,-243.33333,1,-982,1419,2531.6667,-251.3333,-831.5,-1200,-811.147,-700,-176.6,0,-1524.3,1072.8,2622.5,-445.5
2024,4,4,37,-1022,-1162.5,-1316,-697.6667,-179.33333,1,-1516.6667,942,2948.3333,-131.3333,-707.7,-1156,-499.841,-700,-44.5,0,-1348.1,1211.3,2703.1,-347
2024,4,4,38,-839.33333,-1172,-1278.6667,-698,-106,1,-1783.3333,638.16667,2950,-73.33333,-623,-1156,-654.164,-700,-82.2,0,-1717.2,959.5,2583.5,-290.9
2024,4,4,39,-630,-1179.5,-1109.3333,-696.8333,-98.666667,1,-1212.6667,1492.6667,2978.3333,-91,-655.5,-1156,-855.597,-700,-47.4,0,-1874.1,963.6,2600.4,-361.9
2024,4,4,40,-708,-1143,-1066.6667,-693.3333,-221.33333,1,-1276.6667,826.83333,2841.6667,-91.5,-770.5,-1156,-911.099,-700,-187.4,0,-2022,341.8,2375.1,-427.4
2024,4,4,41,-812.66667,-1146.5,-1290.6667,-693.5,-225.33333,1,-1682,671.16667,2853.3333,-128,-912.3,-1156,-1125.507,-700,-202.1,0,-2291.9,72.4,2361,-415.3
2024,4,4,42,-784.66667,-1121,-1374.6667,-693.3333,-295.33333,-58,-1714,481.33333,2870,-22.66667,-976.7,-1156,-1268.672,-700,-267.8,-58.6,-2495.3,-204.3,2381.9,-291.6
2024,4,4,43,-435.33333,-943,-733.33333,-693.1667,-286,-47.333333,-1418,482.16667,2841.6667,36.66667,-619.9,-982.9,-996.172,-700,-281.3,-50,-2479.9,-125.8,2413.1,-305.9
2024,4,4,44,-398,-921,-686.66667,-695.1667,-221.33333,1,-1634,465,2960,87.33333,-508.5,-1007,-834.666,-700,-192.8,0,-2497.6,110.1,2519.5,-156.4
2024,4,4,45,-557.33333,-559,-777.33333,-693.1667,-558.66667,-290.33333,-1202,636.66667,2948.3333,35.33333,-571.3,-544.8,-1037.768,-700,-577.3,-300,-2000,-49,2768.7,-242.8
2024,4,4,46,-396,-804,-781.33333,-693,-534.66667,-295.83333,-1610,181.33333,2556.6667,60.66667,-462,-774.5,-579.224,-700,-568.4,-300,-2000,33.6,2214.2,-175.9
2024,4,4,47,-454.66667,-563,-682.66667,-693.1667,-483.33333,-297.5,-1287.3333,327.5,2558.3333,-86.5,-344.6,-563.5,-382.954,-700,-564.1,-300,-2000,-154.5,2306.5,-252
2024,4,4,48,-266,-517.5,-237.33333,-693.1667,-502.66667,-296,-1196.6667,101,1881.6667,-89.83333,-173.6,-488.8,128.926,-700,-518.2,-300,-2000,-74.2,1869.2,-200.5
2024,4,5,1,-377.33333,-466.5,-40,-695,-362,-297.83333,-1538,185.5,1696.6667,-158.3333,-309.1,-206.8,438.896,-700,-401.4,-300,-2000,-384.6,1768.8,-310.9
2024,4,5,2,-470.66667,-582,-202.66667,-693.1667,-385.33333,-297.5,-1249.6667,31.5,1645,-149.8333,-431.5,-561.6,-60.289,-700,-367.9,-300,-2000,-172.6,1623.5,-330
2024,4,5,3,-610,-593.5,-274.66667,-692.8333,-314,-295.83333,-1644.6667,-259.16667,1170,-232,-544.7,-610.2,-185.582,-700,-376.8,-300,-2000,-435.7,1286.2,-330
2024,4,5,4,-452.66667,-606,-190.66667,-693.3333,-322,-221.16667,-1623.3333,111.5,1296.6667,-267.3333,-542.5,-625.7,-202.373,-700,-349.8,-225.4,-2000,73.6,1599.5,-315.4
2024,4,5,5,-426.66667,-653,-101.33333,-693,-352,-298.33333,-1804.6667,726.16667,1480,-254.8333,-593,-639.2,-22.585,-700,-361.7,-300,-2000,398.7,1594.3,-296.8
2024,4,5,6,-682.66667,-602.5,-178.66667,-694.3333,-105.33333,-89,-1850,949.33333,1963.3333,-215.5,-659.7,-652.6,-153.501,-700,-182.1,-57.2,-1998.6,812.6,2030.5,-300.5
2024,4,5,7,-657.33333,-613,-130.66667,-693.1667,-310,-248.66667,-1420.6667,932.66667,1701.6667,-243.1667,-674.2,-783.9,-115.136,-700,-418.4,-254,-1559.2,1212.3,2203,-340
2024,4,5,8,-618.66667,-554,300,-692.8333,-137.33333,-45.666667,-985,1521.5,2021.6667,-209.5,-687.5,-752.8,66.015,-700,-151.6,-50,-1535.6,1449.8,2220.6,-340
2024,4,5,9,-722.66667,-519.5,316,-692.6667,-152.66667,1,-965.66667,1490.5,2136.6667,-201.1667,-734,-707.4,37.106,-700,-152.8,0,-1489.3,1500,2356.9,-295.7
2024,4,5,10,-619.33333,-518.5,485.33333,-692.8333,-30.666667,1,-1100.3333,1245,1923.3333,-192,-696.6,-553.2,540.924,-700,-101.6,0,-1204.9,1472,2285.9,-282.7
2024,4,5,11,-1254,-658.5,-364,-694.8333,-246,-64,-778.66667,1516.1667,2520,-206.6667,-1375.6,-819.8,-714.889,-700,-161.2,-64.7,-1559.2,1500,2459.9,-248.4
2024,4,5,12,-960.66667,-763.5,72,-692.5,-335.33333,-246.83333,-1062.6667,1516.1667,2653.3333,-49.83333,-983.6,-890.8,-171.778,-700,-353.7,-254,-1559.2,1500,2639.9,-145
2024,4,5,13,-1320,-915.5,-472,-692.8333,-371.33333,-148.16667,-1516.6667,1516.8333,3270,64.16667,-1250.9,-982.6,-459.589,-700,-261.3,-151.7,-1976.4,1500,3256.3,-90.7
2024,4,5,14,-1126,-1073.5,-718.66667,-693.1667,-348,-297.5,-1524.6667,1084.1667,3423.3333,61.5,-1073.9,-1128,-475.025,-700,-329.2,-300,-1976.2,868.1,3550,-190.9
2024,4,5,15,-814,-1088,-1042.6667,-694.5,-270.66667,-294.33333,-1970,471.5,3578.3333,233.3333,-504.6,-1128,-411.452,-700,-197.4,-300,-1976.4,723.1,3550,50
2024,4,5,16,-822,-1092.1667,-1413.3333,-694.8333,-200,-298.66667,-1996.6667,-39.333333,3546.6667,388.1667,-428.7,-1128,-263.652,-700,-208,-300,-1976.4,11.9,3550,169.9
2024,4,5,17,-358,-930.5,-1384,-693,-204,-298.83333,-2530,-409.33333,3193.3333,350,-261.3,-1128,-401.809,-700,-108.1,-300,-2476.4,-644.9,3200,111.5
2024,4,5,18,-139.33333,-978.66667,-1814,-693.5,-197.33333,-298.5,-2519.3333,-442.66667,3101.6667,168.3333,-806.5,-1012.6,-1148.171,-700,-224.2,-300,-2476.4,-696.6,3200,-34
2024,4,5,19,-604,-1099,-2058,-693.5,-268,-299,-2556.6667,-802.16667,3090,38.33333,-673.1,-1086,-1094.392,-700,-98.2,-300,-2500,-699.7,3200,-399.4
2024,4,5,20,-652,-1205.5,-2359.3333,-646.6667,-320,-299,-2540.6667,-914.16667,3160,32,-657.3,-1172.2,-1391.63,-605.9,-218,-300,-2500,-936.7,3200,-325.7
2024,4,5,21,-896,-1172,-2540.6667,-695.6667,-222.66667,-299,-2540.6667,-939.5,3191.6667,46.33333,-891.754,-1200,-1584.164,-700,-27.7,-300,-2500,-616.9,3200,-306.7
2024,4,5,22,-917.33333,-1026.5,-2418,-693,-225.33333,-299.16667,-2514,-946.5,3188.3333,26.66667,-876.634,-1200,-1596.296,-700,-175,-300,-2500,-870.4,3200,-244
2024,4,5,23,-1038,-832,-2472,-692.8333,-176,-299.66667,-2471.3333,-873.66667,3240,60.16667,-1078.62,-1200,-1799.63,-700,-154.9,-300,-2500,-893.1,3200,-293.6
2024,4,5,24,-1204,-817,-2968,-693.5,-238,-299.16667,-2546,-668.5,3213.3333,41.66667,-1141.098,-1200,-1831.936,-700,-146.8,-300,-2500,-900,3200,-337.9
2024,4,5,25,-1180.6667,-836,-3216,-692.6667,-197.33333,-299.16667,-2599.3333,-664.33333,3196.6667,-72.5,-1101.1,-1200,-1804.784,-700,-111.2,-300,-2500,-850.2,3200,-211
2024,4,5,26,-1234.6667,-764.5,-3028,-692.6667,-195.33333,-299.33333,-2490,-51.333333,3235,-57.83333,-1142.7,-1200,-1862.83,-700,-97.1,-300,-2500,-803,3200,-98.3
2024,4,5,27,-1208.6667,-823.5,-2700,-693.1667,-297.33333,-299.16667,-2500.6667,122,3231.6667,-67.66667,-1171.056,-1200,-1810.888,-700,-120.4,-300,-2500,-900,3200,-57.2
2024,4,5,28,-1515.3333,-825,-2789.3333,-690.8333,-271.33333,-299,-2434,780.66667,3250,-105.6667,-1124.758,-1195.1,-1555.642,-700,-115.8,-300,-2500,-456.1,3200,-178.4
2024,4,5,29,-1653.3333,-708,-3325.3333,-693.5,-225.33333,-297.33333,-2476.6667,496.83333,3055,-203.8333,-1194.546,-1105.2,-1824.31,-700,-139,-300,-2500,-550.4,3200,-125.3
2024,4,5,30,-1460,-884.5,-3126.6667,-694.8333,-258.66667,-296.83333,-2482,363,3066.6667,-122.6667,-1107.854,-1200,-1860.596,-700,-152.2,-300,-2500,-276,3200,-54.7
2024,4,5,31,-1540.6667,-781,-2597.3333,-693,-338.66667,-298.83333,-2434,519.16667,3105,101.5,-852.4,-1077.6,-1356.402,-700,-202.4,-300,-2500,253.3,3200,103.2
2024,4,5,32,-1833.3333,-859,-2900,-693.3333,-238.66667,-293.16667,-2471.3333,710.16667,2873.3333,147,-614.7,-1200,-1066.768,-700,26.4,-146.9,-2500,-475.9,3200,123.9
2024,4,5,33,-2040.6667,-899,-3126.6667,-692.6667,-280,-299.16667,-2482,66.666667,2478.3333,194,-776.4,-1200,-1354.38,-700,-107.1,-300,-2500,-532.5,3200,45.7
2024,4,5,34,-1885.3333,-1062.5,-3072,-693.3333,-287.33333,-288.16667,-2511.3333,436.66667,2340,55.5,-1383.3,-1200,-1846.772,-700,78.3,0,-2500,-244.7,3000.7,-163.2
2024,4,5,35,-1929.3333,-790,-2750.6667,-694.3333,-282.66667,-296.66667,-2490,-776.33333,2728.3333,-17.66667,-1692.7,-972.3,-2014.072,-700,77.7,0,-2500,-463.7,3326.7,-220.5
2024,4,5,36,-1662,-798,-2541,-692.6667,-51.333333,-19.5,-2348.6667,-186.5,2486.6667,14.16667,-1326,-1015.8,-1772.97,-700,-11.6,0,-1811.3,201.6,3162.5,-175.6
2024,4,5,37,-1528.6667,-728.5,-1825.6667,-692.6667,-109.33333,1,-2231.3333,57.833333,2480,61.33333,-1118.6,-957.3,-1373.132,-700,-3.2,0,-1765.7,239.8,2965.3,-241.3
2024,4,5,38,-1540,-338,-1449.3333,-692.5,-76.666667,1,-2103.3333,-97.5,2868.3333,-63.33333,-1169.8,-547.3,-1236.425,-700,-53.6,0,-1679.7,189.1,2907.7,-45.7
2024,4,5,39,-1090,-263.5,-829.33333,-693.6667,-189.33333,1,-1740.6667,-160.83333,2786.6667,-201,-983.8,-559.7,-957.833,-700,-118.5,0,-1982.7,-386.3,2741.9,-203.7
2024,4,5,40,-1174,-40.5,-692,-695.3333,-240,1,-1687.3333,-47,2843.3333,-212.3333,-1139.8,-226.1,-774.304,-700,-159.3,0,-1886.9,-314,2845.1,-214.1
2024,4,5,41,-1309.3333,34.5,-764,-681.5,-261.33333,1,-1948.6667,-288,3071.6667,-146.5,-1261.3,-184.8,-896.474,-687.3,-218.2,0,-2137.2,-479.7,3130.3,-154.1
2024,4,5,42,-1299.3333,108,-877.33333,-673.5,-282.66667,1,-2103.3333,-201.16667,3015,-109.8333,-1448.5,-159.1,-1156.916,-681.2,-213.2,0,-2500,-547.5,3071.8,-80.7
2024,4,5,43,-1214.6667,89.5,-864,-694.8333,-293.33333,1,-2020.6667,-270.33333,2816.6667,-201.5,-1333.9,-176.4,-1081.014,-700,-245,0,-2436.5,-418.3,2795.2,-183.9
2024,4,5,44,-942.66667,69,-746.66667,-692.8333,-352,1,-2348.6667,-358.66667,2870,-113,-965.8,-189.5,-838.46,-700,-227.2,0,-2500,-469.5,2855,-109.7
2024,4,5,45,-1142,78,-893.33333,-693.5,-637.33333,-281.66667,-1602,-454,2800,-224.3333,-1173.6,-281.2,-1280.7,-700,-633.9,-300,-2000,-799.4,2904.9,-223.9
2024,4,5,46,-865.33333,-40.5,-252,-692.8333,-600.66667,-281.66667,-1367.3333,-567,2508.3333,-96.83333,-887.6,-295.6,-846.212,-700,-670.5,-300,-2000,-465.6,2473.6,-140.8
2024,4,5,47,-792,49,10.666667,-692.8333,-412,-40.5,-1863.3333,-238.5,2406.6667,51.83333,-607.1,-32.6,-156.9,-700,-435.5,0,-2000,-457.8,1957.2,-175.9
2024,4,5,48,-258.66667,46.5,546.66667,-587.1667,-648,-294.33333,-1522,101.83333,2100,133,-375.4,-18.9,108.623,-592,-682.1,-300,-2000,-304.8,1631.4,-101.9
2024,4,6,1,-416,-14,306.66667,-542,-486.66667,-275.33333,-1906,-815,2035,34.66667,-278.3,-114.1,200.017,-548.5,-502.9,-254.5,-1999.8,-1030,1633.6,-197.2
2024,4,6,2,-493.33333,85,482.66667,-684.8333,-365.33333,-295.83333,-1682,-950,2253.3333,7.166667,-259.2,-55.1,413.42,-691.6,-399.3,-300,-2000,-976.2,1969.7,-159.8
2024,4,6,3,-428.66667,100.5,158.66667,-692.8333,-289.33333,-299,-2007.3333,-975.5,2343.3333,-38.5,-298.4,-28.8,205.812,-700,-401.2,-300,-2000,-787.6,1925.3,-266.5
2024,4,6,4,-576.66667,99,36,-694.8333,-352,-298.66667,-1964.6667,-839.33333,2356.6667,-11.16667,-333.9,-68.8,126.64,-700,-352.9,-300,-2000,-531.8,1896.4,-261.5
2024,4,6,5,-501.33333,49.5,133.33333,-693,-334,-297.83333,-1970,-604.66667,2278.3333,0.166667,-470.1,-130,38.445,-700,-337,-300,-2000,-508.9,1799.4,-245.8
2024,4,6,6,-783.33333,46,-28,-693.1667,-345.33333,-298.66667,-1943.3333,-736,2216.6667,1.833333,-625.5,-90.3,63.321,-700,-337.5,-300,-2000,-670.7,1785.5,-234.8
2024,4,6,7,-808.66667,141.5,10.666667,-693.8333,-167.33333,-130.5,-1954,-901.83333,2118.3333,19.16667,-615.9,-13.5,235.619,-700,-70,-50,-1992.6,-758.2,1691.3,-229.9
2024,4,6,8,-586.66667,146.5,696,-660.8333,27.333333,1,-1388.6667,-173.5,2315,-11.33333,-447.5,-54.3,449.336,-666.7,-78.6,0,-1672,-222.8,1929.4,-210.2
2024,4,6,9,-862.66667,186,85.333333,-655.1667,-24,-81.333333,-1879.3333,-715.16667,2345,40.66667,-768.3,-26.5,93.642,-662.2,-46.6,-54.6,-1983,-532.2,1913,-232.2
2024,4,6,10,-1032.6667,205,-1.333333,-633,-165.33333,-203.16667,-1756.6667,-901.83333,2200,3.833333,-834.5,-28.5,23.453,-639.2,-183.8,-221.9,-1999.9,-708.3,1839.3,-225.1
2024,4,6,11,-875.33333,164,145.33333,-591.3333,24.666667,1,-1778,-882,2195,-69.66667,-807.9,-5,139.646,-595.5,-28.7,0,-2000,-618.7,2136.1,-247.3
2024,4,6,12,-552,200.5,578.66667,-692.8333,-380,-294.5,-1362,-635.83333,2676.6667,35,-637.6,-17.3,287.32,-700,-370.3,-300,-2000,-653.5,2515.2,-178.5
2024,4,6,13,-438.66667,243.5,585.33333,-693.8333,-453.33333,-297.83333,-1634,-310.66667,2666.6667,47.16667,-496.6,-0.9,298.564,-700,-383.4,-300,-2000,-451.5,2771,-89.3
2024,4,6,14,-316,116.5,346.66667,-647.1667,-320,-298.33333,-1932.6667,-529.33333,2991.6667,202.6667,-259.6,-2.9,335.635,-653.2,-268.4,-300,-2000,-413.4,3128.8,149.9
2024,4,6,15,-450,19,-50.666667,-648.8333,-273.33333,-298.83333,-2026,-231.83333,3486.6667,465.8333,-258.6,6.9,52.834,-655.8,-227.1,-300,-2000,-482.6,3382.3,521.4
2024,4,6,16,-482,-382.5,-986.66667,-553.1667,-236,-299.33333,-2327.3333,-702.33333,3753.3333,627.6667,-376.6,3.4,-590.873,-558.1,-215.7,-300,-2000,-815.8,3760,621.3
2024,4,6,17,-629.33333,-328,-1273.3333,-689,-190.66667,-296.16667,-2522,-1158.8333,4396.6667,633.3333,-502.1,-354.3,-1155.084,-696,123.2,0,-2500,-1200,4460,659.6
2024,4,6,18,-755.33333,-468.5,-1864,-695,-162.66667,-287.33333,-2404.6667,-696,4426.6667,629.8333,-614,-678,-1481.134,-700,-162.6,-300,-2500,-1200,4460,631.9
2024,4,6,19,-712.66667,-280,-1532,-684.8333,101.33333,-31.666667,-2530,-1015.5,4263.3333,496.3333,-664.5,-41.8,-1524.55,-691.7,186.8,0,-2070.8,-1040,4460,172.9
2024,4,6,20,-613.33333,-448.5,-1516,-693.1667,62.666667,-87.333333,-2524.6667,-1013.3333,4326.6667,355.8333,-534.6,-130.6,-1105.542,-700,175.5,0,-1550.3,-1040,4400,85
